CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA
00.776.574/0001-56;2019-12-31;2;B2W - COMPANHIA DIGITAL;20990;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.06.02;Despesas Financeiras;-1100779.00
00.776.574/0001-56;2019-12-31;2;B2W - COMPANHIA DIGITAL;20990;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;-589172.00
00.776.574/0001-56;2019-12-31;2;B2W - COMPANHIA DIGITAL;20990;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;-462696.00
00.776.574/0001-56;2019-12-31;2;B2W - COMPANHIA DIGITAL;20990;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;191258.00
00.776.574/0001-56;2019-12-31;2;B2W - COMPANHIA DIGITAL;20990;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;144458.00
00.776.574/0001-56;2019-12-31;2;B2W - COMPANHIA DIGITAL;20990;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.08.01;Corrente;-20569.00
00.776.574/0001-56;2019-12-31;2;B2W - COMPANHIA DIGITAL;20990;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.08.01;Corrente;-17745.00
00.776.574/0001-56;2019-12-31;2;B2W - COMPANHIA DIGITAL;20990;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.08.02;Diferido;211827.00
00.776.574/0001-56;2019-12-31;2;B2W - COMPANHIA DIGITAL;20990;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.08.02;Diferido;162203.00
00.776.574/0001-56;2019-12-31;2;B2W - COMPANHIA DIGITAL;20990;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.09;Resultado Líquido das Operações Continuadas;-397914.00
00.776.574/0001-56;2019-12-31;2;B2W - COMPANHIA DIGITAL;20990;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.09;Resultado Líquido das Operações Continuadas;-318238.00
00.776.574/0001-56;2019-12-31;2;B2W - COMPANHIA DIGITAL;20990;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.00
00.776.574/0001-56;2019-12-31;2;B2W - COMPANHIA DIGITAL;20990;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.00
00.776.574/0001-56;2019-12-31;2;B2W - COMPANHIA DIGITAL;20990;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.00
00.776.574/0001-56;2019-12-31;2;B2W - COMPANHIA DIGITAL;20990;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.00
00.776.574/0001-56;2019-12-31;2;B2W - COMPANHIA DIGITAL;20990;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.00
00.776.574/0001-56;2019-12-31;2;B2W - COMPANHIA DIGITAL;20990;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.00
00.776.574/0001-56;2019-12-31;2;B2W - COMPANHIA DIGITAL;20990;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.11;Lucro/Prejuízo Consolidado do Período;-397914.00
00.776.574/0001-56;2019-12-31;2;B2W - COMPANHIA DIGITAL;20990;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.11;Lucro/Prejuízo Consolidado do Período;-318238.00
00.776.574/0001-56;2019-12-31;2;B2W - COMPANHIA DIGITAL;20990;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;-397427.00
00.776.574/0001-56;2019-12-31;2;B2W - COMPANHIA DIGITAL;20990;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;-318238.00
00.776.574/0001-56;2019-12-31;2;B2W - COMPANHIA DIGITAL;20990;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.11.02;Atribuído a Sócios Não Controladores;-487.00
00.776.574/0001-56;2019-12-31;2;B2W - COMPANHIA DIGITAL;20990;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.11.02;Atribuído a Sócios Não Controladores;0.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.01;Receita de Venda de Bens e/ou Serviços;11685850.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.01;Receita de Venda de Bens e/ou Serviços;11347305.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-6242672.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-7252208.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.03;Resultado Bruto;5443178.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.03;Resultado Bruto;4095097.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04;Despesas/Receitas Operacionais;-1737781.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04;Despesas/Receitas Operacionais;-2136486.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.01;Despesas com Vendas;0.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.01;Despesas com Vendas;0.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.02;Despesas Gerais e Administrativas;-1737781.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.02;Despesas Gerais e Administrativas;-2136486.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.04;Outras Receitas Operacionais;0.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.04;Outras Receitas Operacionais;0.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.05;Outras Despesas Operacionais;0.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.05;Outras Despesas Operacionais;0.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.06;Resultado de Equivalência Patrimonial;0.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.06;Resultado de Equivalência Patrimonial;0.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;3705397.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;1958611.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.06;Resultado Financeiro;1244109.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.06;Resultado Financeiro;559276.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.06.01;Receitas Financeiras;1883013.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.06.01;Receitas Financeiras;1301390.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.06.02;Despesas Financeiras;-638904.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.06.02;Despesas Financeiras;-742114.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;4949506.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;2517887.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-1390071.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-728328.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.08.01;Corrente;-1484978.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.08.01;Corrente;-772343.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.08.02;Diferido;94907.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.08.02;Diferido;44015.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.09;Resultado Líquido das Operações Continuadas;3559435.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.09;Resultado Líquido das Operações Continuadas;1789559.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.11;Lucro/Prejuízo Consolidado do Período;3559435.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.11;Lucro/Prejuízo Consolidado do Período;1789559.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;3341909.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;1583827.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.11.02;Atribuído a Sócios Não Controladores;217526.00
01.027.058/0001-91;2019-12-31;2;CIELO S.A.;21733;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.11.02;Atribuído a Sócios Não Controladores;205732.00
01.083.200/0001-18;2019-12-31;1;NEOENERGIA S.A.;15539;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.01;Receita de Venda de Bens e/ou Serviços;25953659.00
01.083.200/0001-18;2019-12-31;1;NEOENERGIA S.A.;15539;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.01;Receita de Venda de Bens e/ou Serviços;28461313.00
01.083.200/0001-18;2019-12-31;1;NEOENERGIA S.A.;15539;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-20877786.00
01.083.200/0001-18;2019-12-31;1;NEOENERGIA S.A.;15539;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-22087328.00
01.083.200/0001-18;2019-12-31;1;NEOENERGIA S.A.;15539;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.03;Resultado Bruto;5075873.00
01.083.200/0001-18;2019-12-31;1;NEOENERGIA S.A.;15539;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.03;Resultado Bruto;6373985.00
01.083.200/0001-18;2019-12-31;1;NEOENERGIA S.A.;15539;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04;Despesas/Receitas Operacionais;-1805987.00
01.083.200/0001-18;2019-12-31;1;NEOENERGIA S.A.;15539;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04;Despesas/Receitas Operacionais;-2100804.00
01.083.200/0001-18;2019-12-31;1;NEOENERGIA S.A.;15539;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.01;Despesas com Vendas;-305972.00
01.083.200/0001-18;2019-12-31;1;NEOENERGIA S.A.;15539;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.01;Despesas com Vendas;-270156.00
01.083.200/0001-18;2019-12-31;1;NEOENERGIA S.A.;15539;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.02;Despesas Gerais e Administrativas;-1104874.00
01.083.200/0001-18;2019-12-31;1;NEOENERGIA S.A.;15539;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.02;Despesas Gerais e Administrativas;-1396306.00
01.083.200/0001-18;2019-12-31;1;NEOENERGIA S.A.;15539;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;-274400.00
01.083.200/0001-18;2019-12-31;1;NEOENERGIA S.A.;15539;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;-331733.00
01.083.200/0001-18;2019-12-31;1;NEOENERGIA S.A.;15539;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.04;Outras Receitas Operacionais;0.00
01.083.200/0001-18;2019-12-31;1;NEOENERGIA S.A.;15539;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.04;Outras Receitas Operacionais;0.00
01.083.200/0001-18;2019-12-31;1;NEOENERGIA S.A.;15539;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.05;Outras Despesas Operacionais;-120741.00
01.083.200/0001-18;2019-12-31;1;NEOENERGIA S.A.;15539;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.05;Outras Despesas Operacionais;-102609.00
