CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.02.03;Despesa com Provisão para Perdas em Empréstimos a instituições financeiras;-14591.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.02.03;Despesa com Provisão para Perdas em Empréstimos a instituições financeiras;4030.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.03;Resultado Bruto Intermediação Financeira;30205323.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.03;Resultado Bruto Intermediação Financeira;31869183.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.04;Outras Despesas/Receitas Operacionais;-17346329.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.04;Outras Despesas/Receitas Operacionais;-16264666.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.04.01;Receitas de Prestação de Serviços;0.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.04.01;Receitas de Prestação de Serviços;0.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.04.02;Despesas de Pessoal;-18818787.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.04.02;Despesas de Pessoal;-18862738.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.04.03;Outras Despesas Administrativas;-10159359.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.04.03;Outras Despesas Administrativas;-10476003.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.04.04;Despesas Tributárias;0.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.04.04;Despesas Tributárias;0.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.04.05;Outras Receitas Operacionais;24041158.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.04.05;Outras Receitas Operacionais;27544337.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.04.05.01;Receita Líquida de Tarifas e Comissões;18073922.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.04.05.01;Receita Líquida de Tarifas e Comissões;19777831.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.04.05.02;Ganhos/(Perdas) Líquidos sobre Ativos/Passivos Financeiros ao Valor Justo por Meio do Resultado;114164.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.04.05.02;Ganhos/(Perdas) Líquidos sobre Ativos/Passivos Financeiros ao Valor Justo por Meio do Resultado;271183.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.04.05.03;Ganhos/(Perdas) Líquidos sobre Ativos Financeiros Disponíveis para Venda;485221.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.04.05.03;Ganhos/(Perdas) Líquidos sobre Ativos Financeiros Disponíveis para Venda;250953.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.04.05.04;Ganhos/(Perdas) Líquidos em Coligadas e Joint Ventures;2295913.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.04.05.04;Ganhos/(Perdas) Líquidos em Coligadas e Joint Ventures;3548174.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.04.05.05;Outras Receitas;3071938.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.04.05.05;Outras Receitas;3696196.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.04.06;Outras Despesas Operacionais;-12409341.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.04.06;Outras Despesas Operacionais;-14470262.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.04.06.01;Contribuições, taxas e Outros Impostos;-4032792.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.04.06.01;Contribuições, taxas e Outros Impostos;-4101053.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.04.06.02;Amortização de Ativos Intangíveis;-2820368.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.04.06.02;Amortização de Ativos Intangíveis;-3008435.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.04.06.03;Provisões;-2552313.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.04.06.03;Provisões;-2076273.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.04.06.04;Depreciação;-879820.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.04.06.04;Depreciação;-1029521.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.04.06.05;Outras Despesas;-2124048.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.04.06.05;Outras Despesas;-4254980.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.04.07;Resultado da Equivalência Patrimonial;0.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.04.07;Resultado da Equivalência Patrimonial;0.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.05;Resultado Antes dos Tributos sobre o Lucro;12858994.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.05;Resultado Antes dos Tributos sobre o Lucro;15604517.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.06;Imposto de Renda e Contribuição Social sobre o Lucro;-1570160.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.06;Imposto de Renda e Contribuição Social sobre o Lucro;-2261021.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.06.01;Corrente;-6531517.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.06.01;Corrente;-3557302.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.06.02;Diferido;4961357.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.06.02;Diferido;1296281.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.07;Resultado Líquido das Operações Continuadas;11288834.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.07;Resultado Líquido das Operações Continuadas;13343496.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.08;Resultado Líquido das Operações Descontinuadas;0.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.08;Resultado Líquido das Operações Descontinuadas;0.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.08.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.08.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.08.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.08.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.09;Lucro/Prejuízo Consolidado do Período;11288834.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.09;Lucro/Prejuízo Consolidado do Período;13343496.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.09.01;Atribuído a Sócios da Empresa Controladora;10438066.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.09.01;Atribuído a Sócios da Empresa Controladora;11853096.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.09.02;Atribuído a Sócios Não Controladores;850768.00
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.09.02;Atribuído a Sócios Não Controladores;1490400.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.01;Receitas da Intermediação Financeira;1910786.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.01;Receitas da Intermediação Financeira;2181587.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.02;Despesas da Intermediação Financeira;-544224.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.02;Despesas da Intermediação Financeira;-808074.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.03;Resultado Bruto Intermediação Financeira;1366562.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.03;Resultado Bruto Intermediação Financeira;1373513.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.04;Outras Despesas/Receitas Operacionais;-1047714.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.04;Outras Despesas/Receitas Operacionais;-1050881.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.04.01;Receitas de Prestação de Serviços;416469.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.04.01;Receitas de Prestação de Serviços;484934.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.04.02;Despesas de Pessoal;-704323.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.04.02;Despesas de Pessoal;-724605.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.04.03;Outras Despesas Administrativas;-376927.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.04.03;Outras Despesas Administrativas;-422544.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.04.03.01;Despesas de Depreciação e Amortização;-24659.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.04.03.01;Despesas de Depreciação e Amortização;-30997.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.04.03.02;Outras Despesas Administrativas;-352268.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.04.03.02;Outras Despesas Administrativas;-391547.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.04.04;Despesas Tributárias;-108469.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.04.04;Despesas Tributárias;-114888.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.04.05;Outras Receitas Operacionais;238776.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.04.05;Outras Receitas Operacionais;147700.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.04.06;Outras Despesas Operacionais;-513240.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.04.06;Outras Despesas Operacionais;-421478.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.04.06.01;Ganhos/Perdas com Liquidação de Ativos;-189032.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.04.06.01;Ganhos/Perdas com Liquidação de Ativos;-150810.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.04.06.02;Outras Despesas Operacionais;-324208.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.04.06.02;Outras Despesas Operacionais;-270668.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.04.07;Resultado da Equivalência Patrimonial;0.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.04.07;Resultado da Equivalência Patrimonial;0.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.05;Resultado Antes dos Tributos sobre o Lucro;318848.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.05;Resultado Antes dos Tributos sobre o Lucro;322632.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.06;Imposto de Renda e Contribuição Social sobre o Lucro;-107623.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.06;Imposto de Renda e Contribuição Social sobre o Lucro;-95756.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.06.01;Corrente;-109605.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.06.01;Corrente;-101114.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.06.02;Diferido;1982.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.06.02;Diferido;5358.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.07;Resultado Líquido das Operações Continuadas;211225.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.07;Resultado Líquido das Operações Continuadas;226876.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.08;Resultado Líquido das Operações Descontinuadas;0.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2014-01-01;2014-12-31;3.08;Resultado Líquido das Operações Descontinuadas;0.00
00.000.208/0001-00;2014-12-31;2;BRB-BANCO DE BRASILIA SA;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2013-01-01;2013-12-31;3.08.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.00
